brand_name,model,prices,rating,has_5g,has_nfc,has_ir_blaster,processor_manufacturer,processor_brand,processor_model,cpu_core_type,num_core,cpu_clock_speed_ghz,ram_capacity,internal_memory,battrey_capacity,fast_charging_watt,fast_charging_supported,display_size_inches,display_resolution_width_px,display_resolution_height_px,display_refresh_rate_hz,display_notch_type,rear_camera_count,rear_cam_1,front_camers_count,front_camera_primary,memory_card_supported,memory_card_slot_type,memory_card_max_gb,os
samsung,Samsung Galaxy F70 Pro 5G (8GB RAM + 256GB),35579,67.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,8.0,256.0,6000,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,Yes,Hybrid,2048.0,Android
poco,Poco M8x 5G (6GB RAM + 128GB),21580,62.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 4 Gen5,Octa Core,8.0,2.4,6.0,128.0,7900,45.0,True,6.9,720,1600,120.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,1024.0,Android
samsung,Samsung Galaxy A06 5G (4GB RAM + 128GB),12999,52.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,5000,25.0,True,6.7,720,1600,90.0,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,1024.0,Android
samsung,Samsung Galaxy S25 Plus,79999,79.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite,Octa Core,8.0,4.47,12.0,256.0,4900,45.0,True,6.7,1440,3120,120.0,Punch Hole,3.0,50,1,12,,,,Android
motorola,Motorola Edge 50 Ultra 5G,44999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8s Gen3,Octa Core,8.0,3.0,12.0,512.0,4500,125.0,True,6.7,1220,2712,144.0,Punch Hole,3.0,64,1,50,,,,Android
motorola,Motorola Edge 50 Fusion,26990,67.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7s Gen2,Octa Core,8.0,2.4,8.0,128.0,5000,68.0,True,6.67,1080,2400,144.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
realme,Realme 16x 5G,22599,57.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,7000,45.0,True,6.81,1570,720,144.0,Punch Hole,1.0,50,1,8,Yes,Hybrid,,Android
realme,Realme P4x 5G (8GB RAM + 128GB),23399,62.0,True,False,False,MediaTek,Dimensity,Dimensity 7400 Ultra,Octa Core,8.0,2.6,8.0,128.0,7000,45.0,True,6.72,1080,2400,144.0,Punch Hole,2.0,50,1,8,,,,Android
apple,Apple iPhone Air,101900,64.0,True,True,False,Apple,Apple,Apple A19 Pro,Hexa Core,6.0,,8.0,256.0,3149,,True,6.5,1260,2736,,Dynamic Island,1.0,48,1,18,No,Not Supported,,iOS
samsung,Samsung Galaxy A36 5G (8GB RAM + 256GB),35999,66.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,8.0,256.0,5000,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,,,,Android
realme,Realme 16T 5G,28999,63.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,8000,45.0,True,6.8,720,1570,144.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,2048.0,Android
samsung,Samsung Galaxy M17e 5G (6GB RAM + 128GB),18560,54.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,6000,25.0,True,6.7,720,1600,120.0,Water Drop Notch,2.0,50,1,8,Yes,Hybrid,2048.0,Android
google,Google Pixel 10 Pro,94990,,True,True,False,Google,Tensor,Tensor G5,Octa Core,8.0,3.78,16.0,256.0,4870,30.0,True,6.3,1280,2856,120.0,Punch Hole,3.0,50,1,42,,,,Android
samsung,Samsung Galaxy S25 (12GB RAM + 128GB),61160,77.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite,Octa Core,8.0,4.47,12.0,128.0,4000,25.0,True,6.2,1080,2340,120.0,Punch Hole,3.0,50,1,12,,,,Android
oneplus,OnePlus 13R 5G,54999,79.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen3,Octa Core,8.0,3.3,12.0,256.0,6000,80.0,True,6.78,1264,2780,120.0,Punch Hole,3.0,50,1,16,No,Not Supported,,Android
samsung,Samsung Galaxy A53 5G,24499,67.0,True,True,False,Samsung,Exynos,Exynos 1280,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.5,1080,2400,120.0,Punch Hole,4.0,64,1,32,Yes,Dedicated,1024.0,Android
nothing,Nothing Phone 4b (RCB Edition + 8GB RAM + 256GB),40950,70.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 6 Gen4,Octa Core,8.0,2.3,8.0,256.0,6000,33.0,True,6.77,1080,2344,120.0,Punch Hole,2.0,50,1,16,,,,Android
vivo,Vivo Y31T 5G (4GB RAM + 128GB),25999,59.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 4 Gen2,Octa Core,8.0,2.2,4.0,128.0,7200,44.0,True,6.75,720,1608,120.0,Water Drop Notch,2.0,50,1,8,,,,Android
oppo,OPPO A6x 5G (6GB RAM + 128GB),24999,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,6500,45.0,True,6.75,720,1570,120.0,Punch Hole,1.0,13,1,5,Yes,Hybrid,,Android
poco,Poco C85 5G,15749,57.0,True,True,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6000,33.0,True,6.9,720,1600,120.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,1024.0,Android
samsung,Samsung Galaxy F70 Pro 5G (8GB RAM + 128GB),29999,67.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,8.0,128.0,6000,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,Yes,Hybrid,2048.0,Android
realme,Realme 15T 5G,26999,66.0,True,False,True,MediaTek,Dimensity,Dimensity 6400 Max,Octa Core,8.0,2.5,8.0,128.0,7000,60.0,True,6.57,1080,2372,120.0,Punch Hole,2.0,50,1,50,Yes,Hybrid,2048.0,Android
vivo,Vivo Y400 5G (8GB RAM + 256GB),27999,64.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 4 Gen2,Octa Core,8.0,2.2,8.0,256.0,6000,90.0,True,6.67,1080,2400,120.0,Punch Hole,2.0,50,1,32,,,,Android
apple,Apple iPhone Duo (512GB),324900,,True,True,False,Apple,Apple,Apple A20 Pro,Hexa Core,6.0,,12.0,512.0,5800,,True,7.6,1878,2670,120.0,,2.0,48,2,12,No,Not Supported,,Not Specified
xiaomi,Xiaomi Redmi Note 15 5G Special Edition,24700,64.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,6.0,128.0,5800,45.0,True,6.77,2392,1080,120.0,Punch Hole,2.0,50,1,20,Yes,Hybrid,1024.0,Android
tecno,Tecno Spark 50 5G,17999,54.0,True,False,True,MediaTek,Dimensity,Dimensity 6400,Octa Core,8.0,2.5,4.0,128.0,6500,45.0,True,6.78,720,1576,120.0,Punch Hole,1.0,50,1,8,Yes,Dedicated,,Android
google,Google Pixel 11 Pro XL,134999,,True,True,False,Google,Tensor,Tensor G6,,,,12.0,256.0,5115,,True,6.8,1344,2992,120.0,Punch Hole,3.0,50,1,42,,,,Android
xiaomi,Xiaomi Redmi Note 17 5G (8GB RAM + 128GB),30999,62.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 4 Gen4,Octa Core,8.0,2.3,8.0,128.0,8000,45.0,True,6.99,1080,2396,120.0,Punch Hole,1.0,50,1,8,,,,Android
infinix,Infinix Note Edge 5G,26999,66.0,True,True,True,MediaTek,Dimensity,Dimensity 7100,Octa Core,8.0,2.4,6.0,128.0,6500,45.0,True,6.78,1208,2644,120.0,Punch Hole,2.0,50,1,13,,,,Android
realme,Realme 16 Pro Plus 5G,49979,79.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 7 Gen4,Octa Core,8.0,2.8,8.0,128.0,7000,80.0,True,6.8,1280,2800,144.0,Punch Hole,3.0,200,1,50,,,,Android
vivo,Vivo Y31 5G (6GB RAM + 128GB),27999,58.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 4 Gen2,Octa Core,8.0,2.2,6.0,128.0,6500,44.0,True,6.68,720,1608,120.0,Water Drop Notch,1.0,50,1,8,Yes,Hybrid,,Android
samsung,Samsung Galaxy F17 5G (6GB RAM + 128GB),21999,57.0,True,True,False,Samsung,Exynos,Exynos 1330,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.7,1080,2340,90.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,2048.0,Android
oppo,Oppo A5 Pro 5G (8GB RAM + 256GB),20999,59.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,8.0,256.0,5800,45.0,True,6.67,720,1604,120.0,Punch Hole,2.0,50,1,8,,,,Android
samsung,Samsung Galaxy S25 Ultra (12GB RAM + 512GB),112999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite for Galaxy,Octa Core,8.0,4.47,12.0,512.0,5000,45.0,True,6.9,1440,3120,120.0,Punch Hole,4.0,200,1,12,No,Not Supported,,Android
vivo,Vivo Y31T,29999,61.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 4 Gen2,Octa Core,8.0,2.2,6.0,128.0,7200,44.0,True,6.75,720,1608,120.0,Water Drop Notch,2.0,50,1,8,,,,Android
realme,Realme C100x,16999,52.0,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,64.0,8000,45.0,True,6.81,720,1570,120.0,Water Drop Notch,1.0,50,1,5,Yes,Dedicated,,Android
nothing,Nothing Phone 4(b),32000,67.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 6 Gen4,Octa Core,8.0,2.3,8.0,128.0,6000,33.0,True,6.77,1080,2344,120.0,Punch Hole,2.0,50,1,16,,,,Android
oneplus,OnePlus 15R (16GB RAM + 512GB),66999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.8,16.0,512.0,7400,80.0,True,6.83,1272,2800,165.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
realme,Realme P4 Lite 5G,16895,,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,64.0,7000,15.0,True,6.81,720,1570,144.0,Punch Hole,1.0,13,1,5,Yes,Hybrid,,Android
samsung,Samsung Galaxy M17e 5G,16680,54.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6000,25.0,True,6.7,720,1600,120.0,Water Drop Notch,2.0,50,1,8,Yes,Hybrid,2048.0,Android
nokia,Nokia 123 Shield,1999,,False,False,False,Unisoc,Unisoc,Unisoc SC6531E,,,,4.0,4.0,1750,,False,2.4,240,320,,,1.0,,1,,Yes,Dedicated,,Not Specified
peace,Peace Aura 26 4G,10999,,False,False,False,,,,Single Core,1.0,,4.0,64.0,5000,,False,6.67,1640,720,,Punch Hole,1.0,20,1,8,Yes,Hybrid,128.0,Android
ai+,Ai+ Pulse (6GB RAM +128GB),9999,,False,False,False,Unisoc,Unisoc,Unisoc T615,Octa Core,8.0,1.8,6.0,128.0,5000,10.0,True,6.75,720,1600,90.0,Water Drop Notch,1.0,50,1,5,Yes,Dedicated,1024.0,Android
vivo,Vivo V40 Pro,54990,75.0,True,False,False,MediaTek,Dimensity,Dimensity 9200 Plus,Octa Core,8.0,3.35,8.0,256.0,5500,80.0,True,6.78,1260,2800,120.0,Punch Hole,3.0,50,1,50,No,Not Supported,,Android
oppo,OPPO Reno 16C 5G (8GB RAM + 256GB),53999,75.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Energy,Octa Core,8.0,2.5,8.0,256.0,7000,80.0,True,6.57,2372,1080,120.0,Punch Hole,3.0,50,1,50,Yes,Hybrid,,Android
vivo,Vivo X300 FE (12GB RAM + 512GB),99999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.8,12.0,512.0,6500,90.0,True,6.31,1216,2640,120.0,Punch Hole,3.0,50,1,50,No,Not Supported,,Android
infinix,Infinix Note 60 Pro 5G (8GB RAM + 256GB),37890,75.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 7s Gen4,Octa Core,8.0,2.4,8.0,256.0,6500,90.0,True,6.78,1208,2644,144.0,Punch Hole,2.0,50,1,13,Yes,Dedicated,1024.0,Android
iqoo,iQOO 15R (12GB RAM + 512GB),66999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.8,12.0,512.0,7600,100.0,True,6.59,1260,2750,144.0,Punch Hole,2.0,50,1,32,,,,Android
samsung,Samsung Galaxy A07 4G,10999,,False,False,False,MediaTek,Helio,Helio G99,Octa Core,8.0,2.2,4.0,64.0,5000,25.0,True,6.7,720,1600,90.0,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,,Android
apple,Apple iPhone 17 Pro (512GB),149990,75.0,True,True,False,Apple,Apple,Apple A19 Pro,Hexa Core,6.0,,12.0,512.0,3988,,True,6.3,1206,2622,120.0,Dynamic Island,3.0,48,1,18,No,Not Supported,,iOS
xiaomi,Xiaomi Redmi 15 5G (8GB RAM + 256GB),25499,62.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 6s Gen3,Octa Core,8.0,2.3,8.0,256.0,7000,33.0,True,6.9,1080,2340,144.0,Punch Hole,2.0,50,1,8,Yes,Hybrid,1024.0,Android
samsung,Samsung Galaxy A26 5G,27990,64.0,True,True,False,Samsung,Exynos,Exynos 1380,Octa Core,8.0,2.4,8.0,128.0,5000,25.0,True,6.7,1080,2340,120.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,2048.0,Android
xiaomi,Xiaomi Redmi 13 5G (8GB RAM + 128GB),23999,59.0,True,False,True,Qualcomm,Snapdragon,Snapdragon 4 Gen 2 AE,Octa Core,8.0,2.3,8.0,128.0,5030,33.0,True,6.79,1080,2460,120.0,Punch Hole,2.0,108,1,13,Yes,Hybrid,1024.0,Android
lava,Lava Blaze Pro 5G,12998,53.0,True,False,False,MediaTek,Dimensity,Dimensity 6020,Octa Core,8.0,2.2,8.0,128.0,5000,33.0,True,6.78,1080,2460,120.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,1024.0,Android
peace,Peace SC26 4G,8999,,False,False,False,,,,Single Core,1.0,,4.0,64.0,5000,,False,6.56,1640,720,,Punch Hole,1.0,20,1,,Yes,Hybrid,128.0,Other
motorola,Motorola Edge 70 Max 5G (12GB RAM+ 256GB),58289,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.8,12.0,256.0,7100,90.0,True,6.8,1440,3168,144.0,Punch Hole,2.0,50,1,32,,,,Android
samsung,Samsung Galaxy M47 5G (8GB RAM + 256GB),44999,70.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 6 Gen3,Octa Core,8.0,2.4,8.0,256.0,6000,45.0,True,6.7,1080,2340,120.0,Punch Hole,3.0,50,1,12,Yes,Hybrid,1024.0,Android
realme,Realme P4R 5G (6GB RAM + 128GB),23299,57.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,8000,45.0,True,6.81,720,1570,144.0,Punch Hole,1.0,50,1,8,,,,Android
motorola,Motorola Razr Fold,149999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen5,Octa Core,8.0,3.8,12.0,256.0,6000,80.0,True,8.09,2232,2484,120.0,Punch Hole,3.0,50,2,32,No,Not Supported,,Not Specified
motorola,Motorola Moto A300 2026,1370,,False,False,False,,,,,,0.002,4.0,32.0,1000,,False,2.0,240,320,,,1.0,,1,,Yes,Hybrid,64.0,Not Specified
poco,Poco X8 Pro Max 5G (12GB RAM + 512GB),52999,,True,False,True,MediaTek,Dimensity,Dimensity 9500s,Octa Core,8.0,3.73,12.0,512.0,9000,100.0,True,6.83,1280,2772,120.0,Punch Hole,2.0,50,1,20,,,,Android
realme,Realme P4 Power 5G (8GB RAM + 256GB),34984,74.0,True,False,True,MediaTek,Dimensity,Dimensity 7400 Ultra,Octa Core,8.0,2.6,8.0,256.0,10001,80.0,True,6.8,1280,2800,144.0,Punch Hole,2.0,50,1,16,No,Not Supported,,Android
realme,Realme 15 Pro 5G (8GB RAM + 256GB),32999,74.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 7 Gen4,Octa Core,8.0,2.8,8.0,256.0,7000,80.0,True,6.8,1280,2800,144.0,Punch Hole,2.0,50,1,50,,,,Android
realme,Realme GT 7 (12GB RAM + 256GB),44999,,True,True,True,MediaTek,Dimensity,Dimensity 9400e,Octa Core,8.0,3.4,12.0,256.0,7000,120.0,True,6.78,1264,2780,120.0,Punch Hole,3.0,50,1,32,No,Not Supported,,Android
poco,Poco X6 Pro 5G,30900,70.0,True,True,True,MediaTek,Dimensity,Dimensity 8300 Ultra,Octa Core,8.0,3.35,8.0,256.0,5000,67.0,True,6.67,1220,2712,120.0,Punch Hole,3.0,64,1,16,,,,Android
xiaomi,Xiaomi Redmi Note 13 5G,22999,64.0,True,False,True,MediaTek,Dimensity,Dimensity 6080,Octa Core,8.0,2.4,6.0,128.0,5000,33.0,True,6.67,1080,2400,120.0,Punch Hole,3.0,108,1,16,Yes,Hybrid,1024.0,Android
oneplus,OnePlus 12 5G,53999,79.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Gen3,Octa Core,8.0,3.3,12.0,256.0,5400,100.0,True,6.82,1440,3168,120.0,Punch Hole,3.0,64,1,32,No,Not Supported,,Android
samsung,Samsung Galaxy S23 5G,54990,74.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Gen 2,Octa Core,8.0,3.36,8.0,128.0,3900,25.0,True,6.1,1080,2340,120.0,Punch Hole,3.0,50,1,12,,,,Android
nokia,Nokia 2660 Flip,4999,,False,False,False,Unisoc,Unisoc,Unisoc T107,,,,48.0,128.0,1450,,False,2.8,240,320,,,1.0,0.3,1,,,,,Not Specified
samsung,Samsung Galaxy Z Fold 8 Ultra (16GB RAM + 1TB),254999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite Gen 5 For Galaxy,Octa Core,8.0,4.74,16.0,1.0,5000,45.0,True,8.0,2256,2504,120.0,Punch Hole,3.0,200,2,10,,,,Android
realme,Realme P4s 5G (8GB RAM + 256GB),37999,72.0,True,False,True,MediaTek,Dimensity,Dimensity 7400,Octa Core,8.0,2.6,8.0,256.0,8000,80.0,True,6.78,1272,2772,144.0,Punch Hole,2.0,50,1,16,No,Not Supported,,Android
infinix,Infinix Note 60 Pro 5G Pininfarina limited Edition,40999,75.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 7s Gen4,Octa Core,8.0,2.4,8.0,256.0,6500,90.0,True,6.78,1208,2644,144.0,Punch Hole,2.0,50,1,13,Yes,Dedicated,1024.0,Android
ai+,Ai+ Nova 2 Pro,19499,55.0,True,False,False,MediaTek,Dimensity,Dimensity 7100,Octa Core,8.0,2.4,6.0,128.0,6000,18.0,True,6.9,2340,1080,144.0,Punch Hole,2.0,48,1,13,Yes,Dedicated,2048.0,Android
motorola,Motorola Moto G37,15230,54.0,True,False,False,MediaTek,Dimensity,Dimensity 6400,Octa Core,8.0,2.5,4.0,64.0,5200,20.0,True,6.67,1604,720,120.0,Punch Hole,1.0,50,1,8,Yes,Hybrid,1024.0,Android
nothing,Nothing Phone (4a) Pro (12GB RAM + 256GB),59750,77.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7 Gen 4,Octa Core,8.0,2.8,12.0,256.0,5400,50.0,True,6.83,1260,2800,144.0,Punch Hole,3.0,50,1,32,No,Not Supported,,Android
oppo,OPPO Reno 15 Pro 5G (12GB RAM + 512GB),72999,,True,True,True,MediaTek,Dimensity,Dimensity 8450,Octa Core,8.0,3.25,12.0,512.0,6500,80.0,True,6.78,1272,2772,120.0,Punch Hole,3.0,200,1,50,No,Not Supported,,Android
samsung,Samsung Galaxy M17 5G (6GB RAM + 128GB),20829,55.0,True,True,False,Samsung,Exynos,Exynos 1330,Octa Core,8.0,2.4,6.0,128.0,5000,25.0,True,6.7,1080,2340,90.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,2048.0,Android
motorola,Motorola Moto G35 5G (8GB RAM + 128GB),19990,59.0,True,False,False,Unisoc,Unisoc,Unisoc T760,Octa Core,8.0,2.2,8.0,128.0,5000,18.0,True,6.72,1080,2400,120.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,1024.0,Android
samsung,Samsung Galaxy F07,11900,,False,False,False,MediaTek,Helio,Helio G99,Octa Core,8.0,2.2,4.0,64.0,5000,25.0,True,6.7,720,1600,,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,,Android
motorola,Motorola Moto G54 5G (12GB RAM +256GB),21999,62.0,True,False,False,MediaTek,Dimensity,Dimensity 7020,Octa Core,8.0,2.2,12.0,256.0,6000,33.0,True,6.5,1080,2400,120.0,Punch Hole,2.0,50,1,16,Yes,Hybrid,1024.0,Android
lava,Lava Virat V1 5G,13099,,True,False,False,Unisoc,Unisoc,Unisoc T8200,Octa Core,8.0,,4.0,64.0,6000,10.0,True,6.75,720,1600,120.0,Punch Hole,2.0,13,1,5,Yes,Hybrid,1024.0,Android
vivo,Vivo T5 Lite 5G (6GB RAM + 128GB),22999,57.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,6500,44.0,True,6.74,720,1600,120.0,Water Drop Notch,2.0,50,1,5,Yes,Hybrid,2048.0,Android
poco,Poco X8 (8GB RAM + 256GB),35999,68.0,True,True,True,Qualcomm,Snapdragon,Snapdragon 6s Gen4,Octa Core,8.0,2.4,8.0,256.0,9000,67.0,True,6.83,1280,2772,120.0,Punch Hole,2.0,50,1,16,,,,Android
vivo,Vivo Y05,14999,,False,False,False,Unisoc,Unisoc,Unisoc T7225,Octa Core,8.0,2.0,4.0,64.0,6500,15.0,True,6.74,720,1600,120.0,Water Drop Notch,1.0,8,1,5,Yes,Dedicated,2048.0,Android
vivo,Vivo Y11 5G (4GB RAM + 128GB),20999,50.0,True,False,True,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6500,15.0,True,6.74,720,1600,120.0,Water Drop Notch,2.0,13,1,5,Yes,Hybrid,2048.0,Android
oppo,Oppo A6 5G (6GB RAM + 128GB),25999,59.0,True,True,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,6.0,128.0,7000,45.0,True,6.75,720,1570,120.0,Punch Hole,2.0,50,1,8,Yes,Dedicated,,Android
realme,Realme P4 5G (8GB RAM + 256GB),32999,67.0,True,False,True,MediaTek,Dimensity,Dimensity 7400 Ultra,Octa Core,8.0,2.6,8.0,256.0,7000,80.0,True,6.77,1080,2392,144.0,Punch Hole,2.0,50,1,16,,,,Android
samsung,Samsung Galaxy F36 5G (8GB RAM + 128GB),23249,63.0,True,True,False,Samsung,Exynos,Exynos 1380,Octa Core,8.0,2.4,8.0,128.0,5000,25.0,True,6.7,1080,2340,120.0,Water Drop Notch,3.0,50,1,13,Yes,Hybrid,2048.0,Android
samsung,Samsung Galaxy Z Fold 7,154999,,True,True,False,Qualcomm,Snapdragon,Snapdragon 8 Elite for Galaxy,Octa Core,8.0,4.47,12.0,256.0,4400,25.0,True,8.0,1968,2184,120.0,Punch Hole,3.0,200,2,10,,,,Android
oneplus,OnePlus 13s (12GB RAM + 512GB),59999,,True,True,True,Qualcomm,Snapdragon,Snapdragon 8 Elite,Octa Core,8.0,4.32,12.0,512.0,5850,80.0,True,6.32,1216,2640,120.0,Punch Hole,2.0,50,1,32,No,Not Supported,,Android
google,Google Pixel 9,79890,75.0,True,True,False,Google,Tensor,Tensor G4,Octa Core,8.0,3.1,12.0,256.0,4700,27.0,True,6.3,1080,2424,120.0,Punch Hole,2.0,50,1,10.5,,,,Android
realme,Realme C100i,14999,,False,False,False,Unisoc,Unisoc,Unisoc T7250,Octa Core,8.0,1.8,4.0,64.0,6500,15.0,True,6.75,,,120.0,Water Drop Notch,1.0,8,1,5,Yes,Hybrid,,Android
oppo,OPPO Reno 16 5G (12GB RAM + 256GB),72999,,True,False,True,Qualcomm,Snapdragon,Snapdragon 7 Gen4,Octa Core,8.0,2.8,12.0,256.0,6700,80.0,True,6.32,1216,2640,120.0,Punch Hole,3.0,50,1,50,No,Not Supported,,Android
motorola,Motorola Moto G Max,27670,62.0,True,False,False,Qualcomm,Snapdragon,Snapdragon 6s Gen4,Octa Core,8.0,2.4,6.0,128.0,7000,30.0,True,6.72,1080,2400,120.0,Punch Hole,2.0,50,1,32,Yes,Dedicated,,Android
nothing,Nothing Phone (4a) Pro (8GB RAM + 256GB),52850,76.0,True,True,False,Qualcomm,Snapdragon,Snapdragon 7 Gen 4,Octa Core,8.0,2.8,8.0,256.0,5400,50.0,True,6.83,1260,2800,144.0,Punch Hole,3.0,50,1,32,No,Not Supported,,Android
samaung,Samaung Galaxy F70e,15958,54.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,128.0,6000,25.0,True,6.7,720,1600,120.0,Water Drop Notch,2.0,50,1,8,Yes,Hybrid,2048.0,Android
google,Google Pixel 10 Pro XL,113640,,True,True,False,Google,Tensor,Tensor G5,Octa Core,8.0,3.78,16.0,256.0,5200,45.0,True,6.8,1344,2992,120.0,Punch Hole,3.0,50,1,42,,,,Android
realme,Realme 15 5G,29999,64.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Plus,Octa Core,8.0,,8.0,128.0,7000,80.0,True,6.8,1280,2800,144.0,Punch Hole,2.0,50,1,50,,,,Android
apple,Apple iPhone 16e,59900,63.0,True,True,False,Apple,Bionic,Bionic A18,Hexa Core,6.0,4.04,8.0,128.0,4005,,True,6.1,1170,2532,,Small Notch,1.0,48,1,12,No,Not Supported,,iOS
samsung,Samsung Galaxy A06 5G,14999,52.0,True,False,False,MediaTek,Dimensity,Dimensity 6300,Octa Core,8.0,2.4,4.0,64.0,5000,25.0,True,6.7,720,1600,90.0,Water Drop Notch,2.0,50,1,8,Yes,Dedicated,1024.0,Android
realme,Realme 14 Pro 5G,24999,62.0,True,False,False,MediaTek,Dimensity,Dimensity 7300 Energy,Octa Core,8.0,2.5,8.0,128.0,6000,45.0,True,6.77,1080,2392,120.0,Punch Hole,2.0,50,1,16,,,,Android
xiaomi,Xiaomi Redmi Note 14 Pro (8GB RAM + 256GB),26995,63.0,True,False,True,MediaTek,Dimensity,Dimensity 7300 Ultra,Octa Core,8.0,2.5,8.0,256.0,5500,45.0,True,6.67,1220,2712,120.0,Punch Hole,3.0,50,1,20,,,,Android
jio,Jio Bharat V4 4G,899,,False,False,False,,,,,,,512.0,4.0,1000,,False,1.77,240,320,,,1.0,0.3,1,,Yes,Dedicated,128.0,Other
oppo,Oppo F27 Pro Plus 5G,34999,64.0,True,False,False,MediaTek,Dimensity,Dimensity 7050,Octa Core,8.0,2.6,8.0,256.0,5000,67.0,True,6.7,1080,2412,120.0,Punch Hole,2.0,64,1,8,,,,Android
google,Google Pixel 11 Pro Fold,186999,,True,True,False,Google,Tensor,Tensor G6,,,,16.0,512.0,4806,,True,8.0,2076,2152,120.0,Punch Hole,3.0,48,2,10,,,,Android
