index,brand_name,model,prices,rating,sim,has_5g,has_nfc,has_ir_blaster,processor,processor_model,cpu_core_type,cpu_clock_speed_ghz,ram,ram_capacity,internal_memory,battery,battrey_capacity,fast_charging_watt,fast_charging_supported,display,display_size_inches,display_resolution_width_px,display_resolution_height_px,display_refresh_rate_hz,display_notch_type,camera,rear_camera,rear_camera_count,rear_cam_1,rear_cam_2,rear_cam_3,rear_cam_4,rear_cam_5,rear_camera_special_feature,front_camera,front_camers_count,front_camera_primary,front_camera_dual,memory_card_supported,memory_card_slot_type,memory_card_max_gb,card,os,operating_system,num_core,processor_brand,processor_manufacturer
944,lava,Lava A1 Music,1033,,Dual Sim,False,False,False,,,,,"32 MB RAM, 32 MB inbuilt",32.0,32.0,1000 mAh Battery,1000,,False,"2 inches, 240 x 320 px Display",2.0,240,320,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,Mocor,,,
945,samsung,Samsung Galaxy Z Flip 7 FE (8GB RAM + 256GB),95999,,"Dual Sim, 5G, VoLTE, Vo5G, NFC, eSIM, Wi-Fi",True,True,False,"Exynos 2400, Octa Core, 3.2 GHz Processor",Exynos 2400,Octa Core,3.2,"8 GB RAM, 256 GB inbuilt",8.0,256.0,4000 mAh Battery with 25W Fast Charging,4000,25.0,True,"6.7 inches, 1080 x 2640 px, 120 Hz Display with Punch Hole",6.7,1080,2640,120.0,Punch Hole,50 MP + 12 MP Dual Rear & 10 MP Front Camera,50 MP + 12 MP Dual Rear ,2.0,50,12,,,,, 10 MP Front Camera,1,10,,No,Not Supported,,Memory Card Not Supported,,Android,8.0,Exynos,Samsung
946,philips,Philips E2221,1799,,,,,,,,,,"32 MB RAM, 32 MB inbuilt",32.0,32.0,2500 mAh Battery,2500,,False,2.44 inches Display,2.44,,,,,Digital Camera Rear Camera,Digital Camera Rear Camera,1.0,,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,Mocor,,,
947,snexian,Snexian Rock 7600,999,,Dual Sim,False,False,False,1.41 MHz Processor,,,0.001,"512 MB RAM, 256 MB inbuilt",512.0,256.0,1000 mAh Battery,1000,,False,"1.8 inches, 120 x 240 px Display",1.8,120,240,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,,,,,,Mocor,,,
948,philips,Philips E2112,1168,,,,,,,,,,"32 MB RAM, 32 MB inbuilt",32.0,32.0,2500 mAh Battery,2500,,False,1.77 inches Display,1.77,,,,,Main Rear Camera,Main Rear Camera,1.0,,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,Mocor,,,
949,alcatel,Alcatel V3 Ultra (8GB RAM + 128GB),20590,64.0,"Dual Sim, 5G, VoLTE, NFC, eSIM, Wi-Fi",True,True,False,"Dimensity 6300, Octa Core, 2.4 GHz Processor",Dimensity 6300,Octa Core,2.4,"8 GB RAM, 128 GB inbuilt",8.0,128.0,5010 mAh Battery with 33W Fast Charging,5010,33.0,True,"6.78 inches, 1080 x 2460 px, 120 Hz Display with Punch Hole",6.78,1080,2460,120.0,Punch Hole,108 MP + 8 MP + 2 MP Triple Rear & 32 MP Front Camera,108 MP + 8 MP + 2 MP Triple Rear ,3.0,108,8,2,,,, 32 MP Front Camera,1,32,,Yes,Dedicated,2048.0,"Memory Card Supported, upto 2 TB",Android v14,Android,8.0,Dimensity,MediaTek
950,lava,Lava Shark 5G,13999,,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Unisoc T765, Octa Core Processor",Unisoc T765,Octa Core,,"4 GB RAM, 64 GB inbuilt",4.0,64.0,5000 mAh Battery with Fast Charging,5000,,True,"6.75 inches, 720 x 1600 px, 90 Hz Display with Punch Hole",6.75,720,1600,90.0,Punch Hole,13 MP Rear & 5 MP Front Camera,13 MP Rear ,1.0,13,,,,,, 5 MP Front Camera,1,5,,Yes,Dedicated,1024.0,"Memory Card Supported, upto 1 TB",Android v15,Android,8.0,Unisoc,Unisoc
951,realme,Realme C75 5G (6GB RAM + 128GB),21990,53.0,"Dual Sim, 5G, VoLTE, Wi-Fi",True,False,False,"Dimensity 6300, Octa Core, 2.4 GHz Processor",Dimensity 6300,Octa Core,2.4,"6 GB RAM, 128 GB inbuilt",6.0,128.0,6000 mAh Battery with 45W Fast Charging,6000,45.0,True,"6.67 inches, 720 x 1604 px, 120 Hz Display with Punch Hole",6.67,720,1604,120.0,Punch Hole,32 MP Rear & 8 MP Front Camera,32 MP Rear ,1.0,32,,,,,, 8 MP Front Camera,1,8,,Yes,Hybrid,,Memory Card (Hybrid),Android v15,Android,8.0,Dimensity,MediaTek
952,gfive,GFive K-116 C,749,,"Dual Sim, 3G",False,False,False,"Spreadtrum, Single Core, 1.4 GHz Processor",Spreadtrum,Single Core,1.4,"32 MB RAM, 32 MB inbuilt",32.0,32.0,1000 mAh Battery,1000,,False,"1.44 inches, 320 x 480 px Display",1.44,320,480,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,Yes,Hybrid,,Memory Card (Hybrid),Symbian v30,Mocor,1.0,Spreadtrum,Unisoc
953,lava,Lava A5 2025,1650,,Dual Sim,False,False,False,,,,,"32 MB RAM, 24 MB inbuilt",32.0,24.0,1200 mAh Battery,1200,,False,"2.4 inches, 240 x 320 px Display",2.4,240,320,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,Mocor,,,
954,lava,Lava A7 Torch Plus,1649,,Dual Sim,False,False,False,,,,,"32 MB RAM, 32 MB inbuilt",32.0,32.0,2575 mAh Battery,2575,,False,"2.4 inches, 320 x 240 px Display",2.4,320,240,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,Mocor,,,
955,lava,Lava A3 Torch,1341,,Dual Sim,False,False,False,1 MHz Processor,,,0.001,"4 MB RAM, 3 MB inbuilt",4.0,3.0,1750 mAh Battery,1750,,False,"1.8 inches, 128 x 160 px Display",1.8,128,160,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,Mocor,,,
956,google,Google Pixel 9 Pro Fold,135900,,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi",True,True,False,"Tensor G4, Octa Core, 3.1 GHz Processor",Tensor G4,Octa Core,3.1,"16 GB RAM, 256 GB inbuilt",16.0,256.0,4650 mAh Battery with Fast Charging,4650,,True,"8.03 inches, 2152 x 2076 px, 120 Hz Display with Punch Hole",8.03,2152,2076,120.0,Punch Hole,48 MP + 10.8 MP + 10.5 MP Triple Rear & 10 MP + 10 MP Dual Front Camera,48 MP + 10.8 MP + 10.5 MP Triple Rear ,3.0,48,10.8,10.5,,,, 10 MP + 10 MP Dual Front Camera,2,10,10,,,,,Android v14,Android,8.0,Tensor,Google
957,itel,itel Ace 3 Shine,898,,Dual Sim,False,False,False,"Single Core, 208 MHz Processor",,Single Core,0.208,"4 MB RAM, 4 MB inbuilt",4.0,4.0,1000 mAh Battery,1000,,False,"1.8 inches, 160 x 128 px Display",1.8,160,128,,,No Rear Camera,No Rear Camera,0.0,,,,,,,,1,,,Yes,Dedicated,,Memory Card Supported,,Mocor,1.0,,
958,samsung,Samsung Galaxy Z Flip 6 (512GB),83000,,"Dual Sim, 5G, VoLTE, Vo5G, NFC, eSIM, Wi-Fi",True,True,False,"Snapdragon 8 Gen3, Octa Core, 3.3 GHz Processor",Snapdragon 8 Gen3,Octa Core,3.3,"12 GB RAM, 512 GB inbuilt",12.0,512.0,4000 mAh Battery with 25W Fast Charging,4000,25.0,True,"6.7 inches, 1080 x 2640 px, 120 Hz Display with Punch Hole",6.7,1080,2640,120.0,Punch Hole,50 MP + 12 MP Dual Rear & 10 MP Front Camera,50 MP + 12 MP Dual Rear ,2.0,50,12,,,,, 10 MP Front Camera,1,10,,No,Not Supported,,Memory Card Not Supported,,Android,8.0,Snapdragon,Qualcomm
959,ringme,Ringme R1 Plus Jumbo,1680,,Quad Sim,False,False,False,256 MHz Processor,,,0.256,"32 MB RAM, 32 MB inbuilt",32.0,32.0,4000 mAh Battery,4000,,False,"2.4 inches, 128 x 160 px Display",2.4,128,160,,,1 MP Rear Camera,1 MP Rear Camera,1.0,1,,,,,,,1,,,Yes,Dedicated,,Memory Card Supported,,Mocor,,,
960,hmd,HMD 105,1019,,Dual Sim,False,False,False,,,,,"4 MB RAM, 4 MB inbuilt",4.0,4.0,1000 mAh Battery,1000,,False,"1.8 inches, 120 x 160 px Display",1.8,120,160,,,No Rear Camera,No Rear Camera,0.0,,,,,,,,1,,,Yes,Dedicated,,Memory Card Supported,,S30+ / Feature OS,,,
961,lava,Lava Hero Shakti,956,,Dual Sim,False,False,False,,,,,,,,800 mAh Battery,800,,False,"1.8 inches, 128 x 160 px Display",1.8,128,160,,,No Rear Camera,No Rear Camera,0.0,,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,Mocor,,,
962,motorola,Motorola Moto A10V,1499,,Dual Sim,False,False,False,,,,,"4 MB RAM, 4 MB inbuilt",4.0,4.0,800 mAh Battery,800,,False,"1.8 inches, 160 x 128 px Display",1.8,160,128,,,No Rear Camera,No Rear Camera,0.0,,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,RTOS,,,
963,poco,Poco C61,12990,,"Dual Sim, 4G, VoLTE, Wi-Fi",False,False,False,"Helio G36, Octa Core, 2.2 GHz Processor",Helio G36,Octa Core,2.2,"4 GB RAM, 64 GB inbuilt",4.0,64.0,5000 mAh Battery with 18W Fast Charging,5000,18.0,True,"6.71 inches, 720 x 1650 px, 90 Hz Display with Water Drop Notch",6.71,720,1650,90.0,Water Drop Notch,8 MP + 0.08 MP Dual Rear & 5 MP Front Camera,8 MP + 0.08 MP Dual Rear ,2.0,8,0.08,,,,, 5 MP Front Camera,1,5,,Yes,Dedicated,1024.0,"Memory Card Supported, upto 1 TB",Android v14,Android,8.0,Helio,MediaTek
964,samsung,Samsung Galaxy S24 (8GB RAM + 512GB),69999,76.0,"Dual Sim, 5G, VoLTE, Vo5G, NFC, eSIM, Wi-Fi",True,True,False,"Exynos 2400, Deca Core, 3.2 GHz Processor",Exynos 2400,Deca Core,3.2,"8 GB RAM, 512 GB inbuilt",8.0,512.0,4000 mAh Battery with 25W Fast Charging,4000,25.0,True,"6.2 inches, 1080 x 2340 px, 120 Hz Display with Punch Hole",6.2,1080,2340,120.0,Punch Hole,50 MP + 12 MP + 10 MP Triple Rear & 12 MP Front Camera,50 MP + 12 MP + 10 MP Triple Rear ,3.0,50,12,10,,,, 12 MP Front Camera,1,12,,,,,,Android v14,Android,10.0,Exynos,Samsung
965,poco,Poco C65,14490,,"Dual Sim, 4G, VoLTE, Wi-Fi",False,False,False,"Helio G85, Octa Core, 2 GHz Processor",Helio G85,Octa Core,2.0,"4 GB RAM, 128 GB inbuilt",4.0,128.0,5000 mAh Battery with 18W Fast Charging,5000,18.0,True,"6.74 inches, 720 x 1600 px, 90 Hz Display with Water Drop Notch",6.74,720,1600,90.0,Water Drop Notch,50 MP + 2 MP Triple Rear & 8 MP Front Camera,50 MP + 2 MP Triple Rear ,3.0,50,2,,,,, 8 MP Front Camera,1,8,,Yes,Dedicated,1024.0,"Memory Card Supported, upto 1 TB",Android v13,Android,8.0,Helio,MediaTek
966,nokia,Nokia 105 Classic 2023 (Dual Sim),1259,,Dual Sim,False,False,False,,,,,"4 MB RAM, 4 MB inbuilt",4.0,4.0,800 mAh Battery,800,,False,"1.77 inches, 128 x 160 px Display",1.77,128,160,,,No Rear Camera,No Rear Camera,0.0,,,,,,,,1,,,,,,,S30+,S30+ / Feature OS,,,
967,mtr,MTR Speed,1700,,"Dual Sim, 4G, VoLTE",False,False,False,1.4 MHz Processor,,,0.001,"32 MB RAM, 32 MB inbuilt",32.0,32.0,3000 mAh Battery,3000,,False,"2.4 inches, 120 x 240 px Display",2.4,120,240,,,0.3 MP Rear Camera,0.3 MP Rear Camera,1.0,0.3,,,,,,,1,,,Yes,Dedicated,,Memory Card Supported,,Mocor,,,
968,nokia,Nokia 150 2023,2799,,Dual Sim,False,False,False,,,,,"4 MB RAM, 4 MB inbuilt",4.0,4.0,1450 mAh Battery,1450,,False,"2.4 inches, 240 x 320 px Display",2.4,240,320,,,,,,,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",S30+,S30+ / Feature OS,,,
969,oppo,OPPO A58 4G,20900,,"Dual Sim, 4G, VoLTE, Wi-Fi, IR Blaster",False,False,True,"Helio G85, Octa Core, 2 GHz Processor",Helio G85,Octa Core,2.0,"6 GB RAM, 128 GB inbuilt",6.0,128.0,5000 mAh Battery with 33W Fast Charging,5000,33.0,True,"6.72 inches, 1080 x 2400 px Display with Water Drop Notch",6.72,1080,2400,,Water Drop Notch,50 MP + 2 MP Dual Rear & 8 MP Front Camera,50 MP + 2 MP Dual Rear ,2.0,50,2,,,,, 8 MP Front Camera,1,8,,Yes,Dedicated,1024.0,"Memory Card Supported, upto 1 TB",Android v13,Android,8.0,Helio,MediaTek
970,samsung,Samsung Galaxy F34 5G (8GB RAM + 128GB),25999,62.0,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi",True,True,False,"Exynos 1280, Octa Core, 2.4 GHz Processor",Exynos 1280,Octa Core,2.4,"8 GB RAM, 128 GB inbuilt",8.0,128.0,6000 mAh Battery with 25W Fast Charging,6000,25.0,True,"6.5 inches, 1080 x 2340 px, 120 Hz Display with Water Drop Notch",6.5,1080,2340,120.0,Water Drop Notch,50 MP + 8 MP + 2 MP Triple Rear & 13 MP Front Camera,50 MP + 8 MP + 2 MP Triple Rear ,3.0,50,8,2,,,, 13 MP Front Camera,1,13,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v13,Android,8.0,Exynos,Samsung
971,samsung,Samsung Galaxy Z Fold 5 (12GB RAM + 512GB),164999,,"Dual Sim, 5G, VoLTE, Vo5G, NFC, Wi-Fi",True,True,False,"Snapdragon 8 Gen 2, Octa Core, 3.36 GHz Processor",Snapdragon 8 Gen 2,Octa Core,3.36,"12 GB RAM, 512 GB inbuilt",12.0,512.0,4400 mAh Battery with 25W Fast Charging,4400,25.0,True,"7.6 inches, 1812 x 2176 px, 120 Hz Display with Punch Hole",7.6,1812,2176,120.0,Punch Hole,50 MP + 12 MP + 10 MP Triple Rear & 10 MP + 4 MP Dual Front Camera,50 MP + 12 MP + 10 MP Triple Rear ,3.0,50,12,10,,,, 10 MP + 4 MP Dual Front Camera,2,10,4,,,,,Android v13,Android,8.0,Snapdragon,Qualcomm
972,nokia,Nokia 105 2023,1249,,Single Sim,False,False,False,,,,,"4 MB RAM, 4 MB inbuilt",4.0,4.0,1000 mAh Battery,1000,,False,"1.8 inches, 120 x 160 px Display",1.8,120,160,,,No Rear Camera,No Rear Camera,0.0,,,,,,,,1,,,Yes,Dedicated,,Memory Card Supported,,S30+ / Feature OS,,,
973,poco,POCO X5 5G (8GB RAM + 256GB),27900,62.0,"Dual Sim, 5G, VoLTE, Wi-Fi, IR Blaster",True,False,True,"Snapdragon 695, Octa Core, 2.2 GHz Processor",Snapdragon 695,Octa Core,2.2,"8 GB RAM, 256 GB inbuilt",8.0,256.0,5000 mAh Battery with 33W Fast Charging,5000,33.0,True,"6.67 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",6.67,1080,2400,120.0,Punch Hole,48 MP + 8 MP + 2 MP Triple Rear & 13 MP Front Camera,48 MP + 8 MP + 2 MP Triple Rear ,3.0,48,8,2,,,, 13 MP Front Camera,1,13,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v12,Android,8.0,Snapdragon,Qualcomm
974,motorola,Motorola Moto A10e,1275,,Dual Sim,False,False,False,,,,,"4 MB RAM, 32 MB inbuilt",4.0,32.0,800 mAh Battery,800,,False,"1.8 inches, 128 x 160 px Display",1.8,128,160,,,No Rear Camera,No Rear Camera,0.0,,,,,,,,1,,,Yes,Dedicated,32.0,"Memory Card Supported, upto 32 GB",,RTOS,,,
975,motorola,Motorola Moto G73,21999,57.0,"Dual Sim, 5G, VoLTE, NFC, Wi-Fi",True,True,False,"Dimensity 930, Octa Core, 2.2 GHz Processor",Dimensity 930,Octa Core,2.2,"8 GB RAM, 128 GB inbuilt",8.0,128.0,5000 mAh Battery with 30W Fast Charging,5000,30.0,True,"6.5 inches, 1080 x 2400 px, 120 Hz Display with Punch Hole",6.5,1080,2400,120.0,Punch Hole,50 MP + 8 MP Dual Rear & 16 MP Front Camera,50 MP + 8 MP Dual Rear ,2.0,50,8,,,,, 16 MP Front Camera,1,16,,Yes,Hybrid,1024.0,"Memory Card (Hybrid), upto 1 TB",Android v13,Android,8.0,Dimensity,MediaTek
